Invoice_ID,Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales,Cost,Profit,Region,Payment_Method,Year,Month,Month_Name,Month_Year,Quarter,Weekday,Week_Number,Profit_Margin_%,Revenue_Per_Unit,Is_Weekend,High_Value_Order
INV00874,2023-04-20,CUST1061,Product9974,Pulse Oximeter,Medical Devices,2,2790.69,5581.38,3693.52,1887.86,North Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Thursday,16,33.82,2790.69,False,True
INV00875,2023-05-25,CUST1141,Product9077,Amlodipine 5Mg,Prescription Drugs,7,848.61,5940.27,5048.82,891.45,North Branch,Credit Card,2023,5,May,May-2023,Q2,Thursday,21,15.01,848.61,False,True
INV00876,2023-11-16,CUST1010,Product7458,Iron Supplement,Supplements & Vitamins,2,533.49,1066.98,657.42,409.56,North Branch,Cash,2023,11,Nov,Nov-2023,Q4,Thursday,46,38.38,533.49,False,False
INV00877,2023-01-20,CUST1037,Product4203,Cough Syrup,Otc Medicines,6,37.18,223.08,177.89,45.19,North Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Friday,3,20.26,37.18,False,False
INV00878,2023-08-03,CUST1034,Product9234,Aloe Vera Gel,Cosmetics & Skincare,2,694.63,1389.26,725.96,663.3,West Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Thursday,31,47.74,694.63,False,False
INV00879,2023-07-13,CUST1001,Product1583,Ors Sachets,Otc Medicines,6,91.04,546.24,348.38,197.86,South Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Thursday,28,36.22,91.04,False,False
INV00880,2023-02-15,CUST1147,Product6285,Cough Syrup,Otc Medicines,7,188.8,1321.6,814.5,507.1,Central Branch,Credit Card,2023,2,Feb,Feb-2023,Q1,Wednesday,7,38.37,188.8,False,False
INV00881,2023-12-04,CUST1074,Product6273,Calcium + D3,Supplements & Vitamins,5,453.28,2266.4,1368.0,898.4,North Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Monday,49,39.64,453.28,False,False
INV00882,2023-03-09,CUST1070,Product7745,Baby Diaper Pack,Baby & Mother Care,6,387.2,2323.2,1711.6,611.6,Central Branch,Upi,2023,3,Mar,Mar-2023,Q1,Thursday,10,26.33,387.2,False,False
INV00883,2023-11-22,CUST1104,Product2098,Turmeric Capsules,Herbal & Ayurvedic,1,438.71,438.71,281.41,157.3,Central Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Wednesday,47,35.86,438.71,False,False
INV00884,2023-06-18,CUST1066,Product3191,Triphala Churna,Herbal & Ayurvedic,6,533.87,3203.22,1898.39,1304.83,West Branch,Upi,2023,6,Jun,Jun-2023,Q2,Sunday,24,40.73,533.87,True,False
INV00885,2023-03-26,CUST1041,Product4183,Amlodipine 5Mg,Prescription Drugs,5,467.37,2336.85,2025.43,311.42,South Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Sunday,12,13.33,467.37,True,False
INV00886,2023-04-15,CUST1074,Product3486,Ors Sachets,Otc Medicines,6,273.69,1642.14,1226.49,415.65,North Branch,Cash,2023,4,Apr,Apr-2023,Q2,Saturday,15,25.31,273.69,True,False
INV00887,2023-02-07,CUST1145,Product3511,Lip Balm,Cosmetics & Skincare,6,757.4,4544.4,2122.54,2421.86,West Branch,Upi,2023,2,Feb,Feb-2023,Q1,Tuesday,6,53.29,757.4,False,True
INV00888,2023-10-01,CUST1054,Product4175,Omega-3 Capsules,Supplements & Vitamins,3,633.61,1900.83,997.57,903.26,West Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Sunday,39,47.52,633.61,True,False
INV00889,2023-01-19,CUST1086,Product5323,Ibuprofen 400Mg,Otc Medicines,2,159.19,318.38,240.08,78.3,West Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Thursday,3,24.59,159.19,False,False
INV00890,2023-06-14,CUST1035,Product4758,Azithromycin 500Mg,Prescription Drugs,3,370.43,1111.29,817.32,293.97,East Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Wednesday,24,26.45,370.43,False,False
INV00891,2023-12-24,CUST1084,Product7651,Baby Powder,Baby & Mother Care,4,643.52,2574.08,1641.83,932.25,West Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Sunday,51,36.22,643.52,True,False
INV00892,2023-11-25,CUST1102,Product9297,Lip Balm,Cosmetics & Skincare,5,542.13,2710.65,1638.43,1072.22,Central Branch,Credit Card,2023,11,Nov,Nov-2023,Q4,Saturday,47,39.56,542.13,True,False
INV00893,2023-03-18,CUST1028,Product1244,Knee Support,Medical Devices,4,808.56,3234.24,2714.52,519.72,Central Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Saturday,11,16.07,808.56,True,False
INV00894,2023-08-13,CUST1143,Product3399,Ibuprofen 400Mg,Otc Medicines,6,122.31,733.86,467.91,265.95,Central Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Sunday,32,36.24,122.31,True,False
INV00895,2023-10-30,CUST1043,Product8923,Amoxicillin 500Mg,Prescription Drugs,6,193.2,1159.2,888.25,270.95,South Branch,Cash,2023,10,Oct,Oct-2023,Q4,Monday,44,23.37,193.2,False,False
INV00896,2023-02-28,CUST1063,Product1957,Protein Powder,Supplements & Vitamins,4,1081.92,4327.68,2551.96,1775.72,Central Branch,Cash,2023,2,Feb,Feb-2023,Q1,Tuesday,9,41.03,1081.92,False,True
INV00897,2023-11-28,CUST1023,Product5701,Multivitamin Tablets,Supplements & Vitamins,3,485.0,1455.0,738.79,716.21,South Branch,Insurance,2023,11,Nov,Nov-2023,Q4,Tuesday,48,49.22,485.0,False,False
INV00898,2023-08-22,CUST1075,Product7300,Omeprazole 20Mg,Prescription Drugs,6,399.03,2394.18,2063.83,330.35,North Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Tuesday,34,13.8,399.03,False,False
INV00899,2023-12-05,CUST1033,Product6985,Chyawanprash 500G,Herbal & Ayurvedic,1,263.86,263.86,197.77,66.09,South Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Tuesday,49,25.05,263.86,False,False
INV00900,2023-09-29,CUST1061,Product6902,Ciprofloxacin 500Mg,Prescription Drugs,5,410.67,2053.35,1652.3,401.05,Central Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Friday,39,19.53,410.67,False,False
INV00901,2023-07-29,CUST1067,Product9201,Azithromycin 500Mg,Prescription Drugs,3,144.2,432.6,316.42,116.18,North Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Saturday,30,26.86,144.2,True,False
INV00902,2023-04-23,CUST1057,Product5366,Ciprofloxacin 500Mg,Prescription Drugs,7,261.98,1833.86,1419.75,414.11,Central Branch,Debit Card,2023,4,Apr,Apr-2023,Q2,Sunday,16,22.58,261.98,True,False
INV00903,2023-05-11,CUST1041,Product3689,Zinc Tablets,Supplements & Vitamins,5,256.34,1281.7,744.7,537.0,North Branch,Credit Card,2023,5,May,May-2023,Q2,Thursday,19,41.9,256.34,False,False
INV00904,2023-11-03,CUST1038,Product4683,Turmeric Capsules,Herbal & Ayurvedic,3,530.14,1590.42,1152.24,438.18,West Branch,Cash,2023,11,Nov,Nov-2023,Q4,Friday,44,27.55,530.14,False,False
INV00905,2023-11-07,CUST1044,Product2645,Metformin 850Mg,Prescription Drugs,7,741.24,5188.68,3984.53,1204.15,Central Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Tuesday,45,23.21,741.24,False,True
INV00906,2023-12-22,CUST1109,Product7507,Sunscreen Spf50,Cosmetics & Skincare,4,57.06,228.24,113.62,114.62,West Branch,Cash,2023,12,Dec,Dec-2023,Q4,Friday,51,50.22,57.06,False,False
INV00907,2023-08-17,CUST1012,Product6912,Iron Supplement,Supplements & Vitamins,6,428.22,2569.32,1638.82,930.5,West Branch,Cash,2023,8,Aug,Aug-2023,Q3,Thursday,33,36.22,428.22,False,False
INV00908,2023-12-21,CUST1014,Product2232,Multivitamin Tablets,Supplements & Vitamins,6,1129.41,6776.46,4949.65,1826.81,West Branch,Cash,2023,12,Dec,Dec-2023,Q4,Thursday,51,26.96,1129.41,False,True
INV00909,2023-10-06,CUST1144,Product9480,Atorvastatin 20Mg,Prescription Drugs,5,485.99,2429.95,1776.83,653.12,North Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Friday,40,26.88,485.99,False,False
INV00910,2023-07-26,CUST1014,Product2244,Ors Sachets,Otc Medicines,6,316.87,1901.22,1174.64,726.58,South Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Wednesday,30,38.22,316.87,False,False
INV00911,2023-10-10,CUST1072,Product1909,Turmeric Capsules,Herbal & Ayurvedic,7,97.83,684.81,455.78,229.03,South Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Tuesday,41,33.44,97.83,False,False
INV00912,2023-03-04,CUST1090,Product2695,Tulsi Drops,Herbal & Ayurvedic,2,498.92,997.84,764.94,232.9,North Branch,Cash,2023,3,Mar,Mar-2023,Q1,Saturday,9,23.34,498.92,True,False
INV00913,2023-06-01,CUST1015,Product3825,Hair Oil,Cosmetics & Skincare,5,413.14,2065.7,1111.29,954.41,Central Branch,Debit Card,2023,6,Jun,Jun-2023,Q2,Thursday,22,46.2,413.14,False,False
INV00914,2023-03-06,CUST1138,Product2789,Atorvastatin 20Mg,Prescription Drugs,4,451.13,1804.52,1369.7,434.82,North Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Monday,10,24.1,451.13,False,False
INV00915,2023-04-14,CUST1119,Product4406,Bp Monitor,Medical Devices,7,1057.23,7400.61,4973.58,2427.03,West Branch,Upi,2023,4,Apr,Apr-2023,Q2,Friday,15,32.79,1057.23,False,True
INV00916,2023-09-10,CUST1119,Product6873,Turmeric Capsules,Herbal & Ayurvedic,2,425.33,850.66,560.2,290.46,West Branch,Upi,2023,9,Sep,Sep-2023,Q3,Sunday,36,34.15,425.33,True,False
INV00917,2023-11-20,CUST1125,Product9283,Zinc Tablets,Supplements & Vitamins,5,692.97,3464.85,1812.04,1652.81,North Branch,Credit Card,2023,11,Nov,Nov-2023,Q4,Monday,47,47.7,692.97,False,True
INV00918,2023-08-06,CUST1057,Product8741,Turmeric Capsules,Herbal & Ayurvedic,5,143.69,718.45,472.15,246.3,North Branch,Cash,2023,8,Aug,Aug-2023,Q3,Sunday,31,34.28,143.69,True,False
INV00919,2023-11-22,CUST1057,Product1364,Cetirizine 10Mg,Otc Medicines,2,113.28,226.56,160.37,66.19,South Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Wednesday,47,29.22,113.28,False,False
INV00920,2023-10-18,CUST1064,Product1179,Ciprofloxacin 500Mg,Prescription Drugs,7,646.92,4528.44,3424.04,1104.4,North Branch,Upi,2023,10,Oct,Oct-2023,Q4,Wednesday,42,24.39,646.92,False,True
INV00921,2023-12-31,CUST1032,Product6202,Paracetamol 500Mg,Otc Medicines,3,226.61,679.83,422.69,257.14,Central Branch,Cash,2023,12,Dec,Dec-2023,Q4,Sunday,52,37.82,226.61,True,False
INV00922,2023-03-20,CUST1126,Product7533,Amlodipine 5Mg,Prescription Drugs,7,296.01,2072.07,1551.41,520.66,East Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Monday,12,25.13,296.01,False,False
INV00923,2023-07-29,CUST1073,Product3015,Sunscreen Spf50,Cosmetics & Skincare,5,602.8,3014.0,2056.98,957.02,West Branch,Upi,2023,7,Jul,Jul-2023,Q3,Saturday,30,31.75,602.8,True,False
INV00924,2023-12-10,CUST1043,Product9978,Protein Powder,Supplements & Vitamins,3,631.17,1893.51,1295.91,597.6,Central Branch,Upi,2023,12,Dec,Dec-2023,Q4,Sunday,49,31.56,631.17,True,False
INV00925,2023-06-05,CUST1100,Product6392,Glucometer,Medical Devices,2,609.82,1219.64,920.57,299.07,South Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Monday,23,24.52,609.82,False,False
INV00926,2023-11-26,CUST1111,Product4160,Hand Sanitizer,Cosmetics & Skincare,5,635.06,3175.3,1610.49,1564.81,North Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Sunday,47,49.28,635.06,True,False
INV00927,2023-05-26,CUST1103,Product4574,Azithromycin 500Mg,Prescription Drugs,2,784.19,1568.38,1351.8,216.58,North Branch,Upi,2023,5,May,May-2023,Q2,Friday,21,13.81,784.19,False,False
INV00928,2023-04-24,CUST1103,Product6769,Sunscreen Spf50,Cosmetics & Skincare,5,624.62,3123.1,1458.14,1664.96,East Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Monday,17,53.31,624.62,False,False
INV00929,2023-08-11,CUST1023,Product8727,Teething Gel,Baby & Mother Care,1,1408.9,1408.9,1103.57,305.33,East Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Friday,32,21.67,1408.9,False,False
INV00930,2023-11-21,CUST1071,Product1986,Heating Pad,Medical Devices,6,2801.23,16807.38,13938.32,2869.06,North Branch,Cash,2023,11,Nov,Nov-2023,Q4,Tuesday,47,17.07,2801.23,False,True
INV00931,2023-12-31,CUST1024,Product8939,Ashwagandha Tablets,Herbal & Ayurvedic,7,207.25,1450.75,1087.69,363.06,South Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Sunday,52,25.03,207.25,True,False
INV00932,2023-04-13,CUST1073,Product4258,Azithromycin 500Mg,Prescription Drugs,2,512.42,1024.84,889.87,134.97,West Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Thursday,15,13.17,512.42,False,False
INV00933,2023-09-27,CUST1143,Product2559,Neem Capsules,Herbal & Ayurvedic,4,154.27,617.08,382.56,234.52,South Branch,Cash,2023,9,Sep,Sep-2023,Q3,Wednesday,39,38.0,154.27,False,False
INV00934,2023-08-10,CUST1065,Product7007,Maternity Pads,Baby & Mother Care,4,854.07,3416.28,2606.96,809.32,East Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Thursday,32,23.69,854.07,False,True
INV00935,2023-03-15,CUST1056,Product3670,Antiseptic Cream,Cosmetics & Skincare,1,735.76,735.76,466.24,269.52,East Branch,Cash,2023,3,Mar,Mar-2023,Q1,Wednesday,11,36.63,735.76,False,False
INV00936,2023-04-28,CUST1091,Product7131,Cough Syrup,Otc Medicines,5,279.27,1396.35,1026.1,370.25,Central Branch,Upi,2023,4,Apr,Apr-2023,Q2,Friday,17,26.52,279.27,False,False
INV00937,2023-08-14,CUST1081,Product4988,Maternity Pads,Baby & Mother Care,2,562.58,1125.16,705.72,419.44,South Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Monday,33,37.28,562.58,False,False
INV00938,2023-01-25,CUST1059,Product2832,Antiseptic Cream,Cosmetics & Skincare,1,794.45,794.45,425.22,369.23,South Branch,Upi,2023,1,Jan,Jan-2023,Q1,Wednesday,4,46.48,794.45,False,False
INV00939,2023-02-25,CUST1069,Product2751,Baby Diaper Pack,Baby & Mother Care,1,1400.19,1400.19,882.17,518.02,North Branch,Insurance,2023,2,Feb,Feb-2023,Q1,Saturday,8,37.0,1400.19,True,False
INV00940,2023-08-22,CUST1147,Product3460,Baby Diaper Pack,Baby & Mother Care,1,800.04,800.04,630.32,169.72,East Branch,Cash,2023,8,Aug,Aug-2023,Q3,Tuesday,34,21.21,800.04,False,False
INV00941,2023-03-02,CUST1076,Product6563,Ibuprofen 400Mg,Otc Medicines,1,62.58,62.58,44.68,17.9,North Branch,Cash,2023,3,Mar,Mar-2023,Q1,Thursday,9,28.6,62.58,False,False
INV00942,2023-06-27,CUST1015,Product5512,Moisturizer Cream,Cosmetics & Skincare,3,585.43,1756.29,1018.64,737.65,Central Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Tuesday,26,42.0,585.43,False,False
INV00943,2023-03-21,CUST1088,Product1712,Zinc Tablets,Supplements & Vitamins,4,219.73,878.92,441.8,437.12,South Branch,Cash,2023,3,Mar,Mar-2023,Q1,Tuesday,12,49.73,219.73,False,False
INV00944,2023-09-28,CUST1074,Product3108,Breast Pump,Baby & Mother Care,1,958.62,958.62,708.87,249.75,East Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Thursday,39,26.05,958.62,False,False
INV00945,2023-06-09,CUST1061,Product8939,Vitamin C 500Mg,Otc Medicines,3,52.29,156.87,107.42,49.45,North Branch,Debit Card,2023,6,Jun,Jun-2023,Q2,Friday,23,31.52,52.29,False,False
INV00946,2023-10-19,CUST1075,Product8069,Iron Supplement,Supplements & Vitamins,7,1158.6,8110.2,5793.41,2316.79,North Branch,Upi,2023,10,Oct,Oct-2023,Q4,Thursday,42,28.57,1158.6,False,True
INV00947,2023-04-25,CUST1046,Product8714,Multivitamin Tablets,Supplements & Vitamins,6,644.32,3865.92,2216.48,1649.44,East Branch,Upi,2023,4,Apr,Apr-2023,Q2,Tuesday,17,42.67,644.32,False,True
INV00948,2023-03-22,CUST1150,Product3422,Antiseptic Cream,Cosmetics & Skincare,2,107.0,214.0,113.48,100.52,Central Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Wednesday,12,46.97,107.0,False,False
INV00949,2023-11-18,CUST1137,Product7604,Vitamin C 500Mg,Otc Medicines,4,169.77,679.08,469.84,209.24,North Branch,Upi,2023,11,Nov,Nov-2023,Q4,Saturday,46,30.81,169.77,True,False
INV00950,2023-05-06,CUST1057,Product3022,Protein Powder,Supplements & Vitamins,3,857.9,2573.7,1522.81,1050.89,South Branch,Upi,2023,5,May,May-2023,Q2,Saturday,18,40.83,857.9,True,False
INV00951,2023-02-23,CUST1087,Product5865,B-Complex,Supplements & Vitamins,4,413.54,1654.16,957.99,696.17,South Branch,Upi,2023,2,Feb,Feb-2023,Q1,Thursday,8,42.09,413.54,False,False
INV00952,2023-01-11,CUST1126,Product3666,Ibuprofen 400Mg,Otc Medicines,3,113.35,340.05,211.18,128.87,North Branch,Upi,2023,1,Jan,Jan-2023,Q1,Wednesday,2,37.9,113.35,False,False
INV00953,2023-11-25,CUST1095,Product6899,Multivitamin Tablets,Supplements & Vitamins,3,169.3,507.9,293.36,214.54,South Branch,Cash,2023,11,Nov,Nov-2023,Q4,Saturday,47,42.24,169.3,True,False
INV00954,2023-02-28,CUST1058,Product5311,Chyawanprash 500G,Herbal & Ayurvedic,6,342.3,2053.8,1325.59,728.21,West Branch,Debit Card,2023,2,Feb,Feb-2023,Q1,Tuesday,9,35.46,342.3,False,False
INV00955,2023-02-14,CUST1021,Product9146,Ashwagandha Tablets,Herbal & Ayurvedic,1,126.55,126.55,86.08,40.47,West Branch,Cash,2023,2,Feb,Feb-2023,Q1,Tuesday,7,31.98,126.55,False,False
INV00956,2023-04-23,CUST1064,Product4022,Pulse Oximeter,Medical Devices,2,3064.66,6129.32,4843.56,1285.76,West Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Sunday,16,20.98,3064.66,True,True
INV00957,2023-06-30,CUST1108,Product2986,Pulse Oximeter,Medical Devices,2,2390.04,4780.08,3921.12,858.96,West Branch,Cash,2023,6,Jun,Jun-2023,Q2,Friday,26,17.97,2390.04,False,True
INV00958,2023-10-18,CUST1059,Product5608,Vitamin C 500Mg,Otc Medicines,2,239.71,479.42,356.09,123.33,Central Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Wednesday,42,25.72,239.71,False,False
INV00959,2023-04-10,CUST1122,Product5483,Calcium + D3,Supplements & Vitamins,5,1053.85,5269.25,3944.77,1324.48,Central Branch,Upi,2023,4,Apr,Apr-2023,Q2,Monday,15,25.14,1053.85,False,True
INV00960,2023-12-07,CUST1021,Product8396,Azithromycin 500Mg,Prescription Drugs,2,576.46,1152.92,951.91,201.01,North Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Thursday,49,17.43,576.46,False,False
INV00961,2023-10-21,CUST1029,Product2782,Zinc Tablets,Supplements & Vitamins,5,1087.24,5436.2,3453.82,1982.38,East Branch,Cash,2023,10,Oct,Oct-2023,Q4,Saturday,42,36.47,1087.24,True,True
INV00962,2023-06-23,CUST1123,Product8309,Lip Balm,Cosmetics & Skincare,1,770.54,770.54,477.64,292.9,North Branch,Cash,2023,6,Jun,Jun-2023,Q2,Friday,25,38.01,770.54,False,False
INV00963,2023-11-03,CUST1029,Product7468,Sunscreen Spf50,Cosmetics & Skincare,5,701.36,3506.8,1723.22,1783.58,North Branch,Cash,2023,11,Nov,Nov-2023,Q4,Friday,44,50.86,701.36,False,True
INV00964,2023-07-24,CUST1074,Product6672,Maternity Pads,Baby & Mother Care,7,827.59,5793.13,4288.94,1504.19,West Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Monday,30,25.97,827.59,False,True
INV00965,2023-03-28,CUST1069,Product8287,Tulsi Drops,Herbal & Ayurvedic,3,129.45,388.35,298.07,90.28,Central Branch,Upi,2023,3,Mar,Mar-2023,Q1,Tuesday,13,23.25,129.45,False,False
INV00966,2023-07-08,CUST1096,Product7452,Protein Powder,Supplements & Vitamins,4,1130.0,4520.0,2419.62,2100.38,West Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Saturday,27,46.47,1130.0,True,True
INV00967,2023-05-12,CUST1121,Product8973,Ashwagandha Tablets,Herbal & Ayurvedic,5,530.88,2654.4,1488.81,1165.59,South Branch,Upi,2023,5,May,May-2023,Q2,Friday,19,43.91,530.88,False,False
INV00968,2023-06-10,CUST1016,Product1916,Ibuprofen 400Mg,Otc Medicines,2,244.88,489.76,366.97,122.79,North Branch,Insurance,2023,6,Jun,Jun-2023,Q2,Saturday,23,25.07,244.88,True,False
INV00969,2023-10-14,CUST1012,Product5928,Knee Support,Medical Devices,7,2762.85,19339.95,14550.18,4789.77,West Branch,Credit Card,2023,10,Oct,Oct-2023,Q4,Saturday,41,24.77,2762.85,True,True
INV00970,2023-04-16,CUST1078,Product1892,Paracetamol 500Mg,Otc Medicines,3,127.12,381.36,250.08,131.28,East Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Sunday,15,34.42,127.12,True,False
INV00971,2023-07-18,CUST1089,Product6013,Omega-3 Capsules,Supplements & Vitamins,1,437.74,437.74,235.73,202.01,Central Branch,Debit Card,2023,7,Jul,Jul-2023,Q3,Tuesday,29,46.15,437.74,False,False
INV00972,2023-10-25,CUST1025,Product7616,Multivitamin Tablets,Supplements & Vitamins,5,978.49,4892.45,3240.05,1652.4,Central Branch,Cash,2023,10,Oct,Oct-2023,Q4,Wednesday,43,33.77,978.49,False,True
INV00973,2023-08-09,CUST1089,Product9899,Metformin 850Mg,Prescription Drugs,3,535.01,1605.03,1158.39,446.64,North Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Wednesday,32,27.83,535.01,False,False
INV00974,2023-08-16,CUST1121,Product5268,Breast Pump,Baby & Mother Care,3,265.27,795.81,561.41,234.4,North Branch,Upi,2023,8,Aug,Aug-2023,Q3,Wednesday,33,29.45,265.27,False,False
INV00975,2023-02-06,CUST1012,Product4082,Aloe Vera Gel,Cosmetics & Skincare,2,666.15,1332.3,923.09,409.21,North Branch,Upi,2023,2,Feb,Feb-2023,Q1,Monday,6,30.71,666.15,False,False
INV00976,2023-07-03,CUST1080,Product3239,Azithromycin 500Mg,Prescription Drugs,4,109.03,436.12,358.16,77.96,North Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Monday,27,17.88,109.03,False,False
INV00977,2023-02-28,CUST1019,Product3708,Breast Pump,Baby & Mother Care,3,1406.9,4220.7,3048.95,1171.75,West Branch,Cash,2023,2,Feb,Feb-2023,Q1,Tuesday,9,27.76,1406.9,False,True
INV00978,2023-10-28,CUST1123,Product6152,Baby Diaper Pack,Baby & Mother Care,1,285.82,285.82,203.82,82.0,South Branch,Upi,2023,10,Oct,Oct-2023,Q4,Saturday,43,28.69,285.82,True,False
INV00979,2023-03-21,CUST1082,Product2461,Amlodipine 5Mg,Prescription Drugs,6,806.88,4841.28,4223.27,618.01,South Branch,Cash,2023,3,Mar,Mar-2023,Q1,Tuesday,12,12.77,806.88,False,True
INV00980,2023-06-17,CUST1117,Product8262,Glucometer,Medical Devices,2,3491.75,6983.5,5543.4,1440.1,East Branch,Credit Card,2023,6,Jun,Jun-2023,Q2,Saturday,24,20.62,3491.75,True,True
INV00981,2023-12-02,CUST1063,Product4231,Ciprofloxacin 500Mg,Prescription Drugs,2,727.29,1454.58,1082.76,371.82,North Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Saturday,48,25.56,727.29,True,False
INV00982,2023-03-17,CUST1064,Product7839,Teething Gel,Baby & Mother Care,3,173.93,521.79,361.23,160.56,North Branch,Upi,2023,3,Mar,Mar-2023,Q1,Friday,11,30.77,173.93,False,False
INV00983,2023-08-02,CUST1137,Product5584,Pulse Oximeter,Medical Devices,1,2634.45,2634.45,2056.3,578.15,South Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Wednesday,31,21.95,2634.45,False,False
INV00984,2023-01-17,CUST1142,Product4094,Ibuprofen 400Mg,Otc Medicines,5,267.72,1338.6,940.07,398.53,South Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Tuesday,3,29.77,267.72,False,False
INV00985,2023-02-23,CUST1077,Product5648,Chyawanprash 500G,Herbal & Ayurvedic,2,404.12,808.24,619.96,188.28,South Branch,Cash,2023,2,Feb,Feb-2023,Q1,Thursday,8,23.3,404.12,False,False
INV00986,2023-08-03,CUST1002,Product9055,Vitamin C 500Mg,Otc Medicines,5,74.36,371.8,246.2,125.6,West Branch,Cash,2023,8,Aug,Aug-2023,Q3,Thursday,31,33.78,74.36,False,False
INV00987,2023-02-28,CUST1012,Product7403,Cough Syrup,Otc Medicines,3,44.17,132.51,84.48,48.03,North Branch,Cash,2023,2,Feb,Feb-2023,Q1,Tuesday,9,36.25,44.17,False,False
INV00988,2023-01-07,CUST1081,Product5637,Nebulizer,Medical Devices,7,1826.37,12784.59,9224.65,3559.94,Central Branch,Upi,2023,1,Jan,Jan-2023,Q1,Saturday,1,27.85,1826.37,True,True
INV00989,2023-09-23,CUST1077,Product4359,Azithromycin 500Mg,Prescription Drugs,1,104.21,104.21,79.59,24.62,Central Branch,Upi,2023,9,Sep,Sep-2023,Q3,Saturday,38,23.63,104.21,True,False
INV00990,2023-06-03,CUST1005,Product4148,Knee Support,Medical Devices,6,3417.78,20506.68,13385.41,7121.27,South Branch,Cash,2023,6,Jun,Jun-2023,Q2,Saturday,22,34.73,3417.78,True,True
